"","MSSubClass","MSZoning","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","TotalBsmtSF","HeatingQC","CentralAir","GrLivArea","KitchenQual","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageArea","GarageQual","GarageCond","PavedDrive","Fence","SaleType","SaleCondition","SalePrice","BeenRemod","EraBuilt","Pool","TotBathrooms","TotPorch"
"1139","20","RL","NoAlley","IR1","Lvl","Inside","Mod","Mitchel","Norm","1Fam","1Story","6","5",1977,"Gable","Plywood","ImStucc","None",0,"TA","TA","PConc","TA","TA","Gd","ALQ",7.35755620091035,"Unf",7.35755620091035,"TA","Y",7.35755620091035,"Gd","Typ",2,"TA","Attchd","RFn",714,"TA","TA","Y","None","WD","Normal",12.1858699382127,"FALSE","1970s","FALSE",3,5.6937321388027
"1140","30","RL","NoAlley","IR1","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","1Story","5","5",1950,"Gable","Stucco","Stucco","None",0,"TA","Fa","BrkTil","TA","TA","No","BLQ",6.4707995037826,"Unf",6.82001636467413,"TA","Y",7.06304816338817,"TA","Maj1",1,"Gd","Detchd","Unf",495,"TA","TA","Y","None","WD","Normal",11.8775685785581,"TRUE","1920s","FALSE",1,5.83773044716594
"1141","20","RL","NoAlley","Reg","Lvl","Corner","Gtl","NAmes","Norm","1Fam","1Story","5","7",1951,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Mn","ALQ",6.74875954749168,"Unf",6.8596149036542,"TA","Y",6.8596149036542,"TA","Typ",0,"No","Detchd","Unf",840,"TA","TA","Y","None","COD","Abnorml",11.8422292121128,"FALSE","1950s","FALSE",2,0
"1142","60","RL","NoAlley","IR1","Lvl","CulDSac","Gtl","NWAmes","PosN","1Fam","2Story","5","7",1976,"Gable","Plywood","Plywood","BrkFace",3.80666248977032,"TA","Gd","CBlock","TA","TA","No","ALQ",5.94542060860658,"Unf",6.66057514983969,"Ex","Y",7.53315880745556,"Gd","Typ",1,"TA","Attchd","Unf",484,"TA","TA","Y","None","WD","Normal",12.1934938633233,"FALSE","1970s","FALSE",3.5,6.30078579466324
"1143","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story","8","5",2007,"Hip","VinylSd","VinylSd","Stone",5.83188247728352,"Gd","TA","PConc","Ex","TA","Gd","GLQ",7.04838640872188,"Unf",7.29097477814298,"Ex","Y",7.94767857130157,"Gd","Typ",1,"TA","BuiltIn","RFn",1052,"TA","TA","Y","None","New","Partial",12.9595385187621,"TRUE","2000s","FALSE",4,5.59842195899838
"1144","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story","5","3",1959,"Gable","Wd Sdng","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",5.66642668811243,"Unf",6.91473089271856,"TA","Y",6.91473089271856,"TA","Typ",0,"No","NoGarage","NoGarage",0,"NoGarage","NoGarage","Y","None","WD","Normal",11.289781913656,"FALSE","1950s","FALSE",1,3.2188758248682
"1145","190","RL","NoAlley","Reg","Lvl","Inside","Gtl","Edwards","Norm","2fmCon","1.5Fin","4","4",1950,"Gable","MetalSd","MetalSd","None",0,"TA","Fa","BrkTil","Gd","TA","No","BLQ",5.85507192220243,"Unf",6.51174532964473,"Fa","N",6.82979373751242,"Fa","Typ",0,"No","Detchd","Unf",280,"TA","TA","Y","MnPrv","WD","Normal",11.289781913656,"TRUE","1940s","FALSE",2,0
"1146","50","RM","NoAlley","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","1.5Fin","5","6",1950,"Gable","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",6.94985645500077,"Ex","Y",7.36327958696304,"TA","Typ",1,"Gd","Detchd","Unf",225,"TA","TA","Y","None","WD","Family",11.9117015849276,"TRUE","1920s","FALSE",1,0
"1147","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","1Story","6","5",1985,"Gable","Wd Sdng","Wd Shng","BrkFace",4.45434729625351,"Gd","TA","CBlock","Gd","TA","No","GLQ",7.13807303404435,"Unf",7.1693500166706,"TA","Y",7.1693500166706,"Gd","Typ",1,"TA","Attchd","Unf",403,"TA","TA","Y","None","WD","Normal",12.1007121298723,"FALSE","1980s","FALSE",3,5.25749537202778
"1148","70","RL","NoAlley","Reg","Bnk","Inside","Gtl","Crawfor","Norm","1Fam","2Story","7","7",1950,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",5.62040086571715,"Unf",6.55819780281227,"Ex","Y",7.35564110297425,"Fa","Typ",1,"Gd","Attchd","Unf",234,"TA","TA","Y","None","WD","Normal",12.0696800206246,"TRUE","1940s","FALSE",1.5,0
"1149","50","RM","NoAlley","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1.5Fin","7","7",1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",6.35088571671474,"TA","Y",7.01391547481053,"TA","Typ",1,"Gd","Detchd","Unf",288,"TA","TA","Y","None","WD","Normal",11.6690741474602,"TRUE","1920s","FALSE",1,5.17614973257383
"1150","70","RM","NoAlley","Reg","Lvl","Inside","Gtl","OldTown","Artery","1Fam","2Story","7","9",1988,"Hip","VinylSd","VinylSd","None",0,"TA","Gd","PConc","TA","TA","No","ALQ",6.4377516497364,"Unf",6.47850964220857,"Ex","Y",7.30182234213793,"TA","Typ",0,"No","Detchd","Unf",324,"TA","TA","Y","None","WD","Normal",11.870599909242,"TRUE","1920s","FALSE",1.5,0
"1151","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","6","5",1950,"Gable","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",6.83840520084734,"Ex","Y",6.83840520084734,"Gd","Typ",1,"Gd","Attchd","Unf",306,"TA","TA","Y","GdPrv","WD","Normal",11.7280368445872,"FALSE","1950s","FALSE",1,5.37063802812766
"1152","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1Story","5","4",1959,"Gable","HdBoard","Plywood","BrkFace",4.89034912822175,"TA","TA","CBlock","TA","TA","No","BLQ",5.17614973257383,"Unf",7.29097477814298,"TA","Y",7.29097477814298,"Fa","Typ",2,"Gd","Attchd","Fin",528,"TA","TA","Y","None","WD","Normal",11.9177236840907,"FALSE","1950s","FALSE",1.5,5.48479693349065
"1153","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","Crawfor","Norm","1Fam","1Story","6","7",2004,"Gable","Stone","Stone","None",0,"TA","TA","PConc","TA","TA","No","ALQ",5.6937321388027,"GLQ",6.97914527506881,"Ex","Y",7.50218648660292,"Ex","Typ",1,"Gd","Attchd","Fin",470,"TA","TA","Y","None","WD","Abnorml",12.3458345879053,"TRUE","1950s","FALSE",1,5.63835466933375
"1154","30","RM","NoAlley","Reg","Lvl","Corner","Gtl","IDOTRR","Norm","1Fam","1Story","6","8",2007,"Gable","Wd Sdng","Wd Sdng","None",0,"Gd","Gd","BrkTil","TA","TA","Av","ALQ",6.289715570909,"Unf",6.70563909486,"Ex","Y",6.70563909486,"TA","Typ",0,"No","Detchd","Unf",432,"TA","TA","Y","None","WD","Normal",11.6994050319128,"TRUE","1930s","FALSE",1,4.57471097850338
"1155","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","NAmes","Norm","1Fam","2Story","7","6",1988,"Gable","VinylSd","VinylSd","Stone",5.66642668811243,"TA","TA","CBlock","TA","TA","Gd","ALQ",6.12029741895095,"Unf",6.76272950693188,"TA","Y",7.50714107972761,"Gd","Typ",2,"Gd","Attchd","Unf",492,"TA","TA","Y","GdPrv","WD","Normal",12.2150323869016,"TRUE","1960s","FALSE",2,6.03548143252476
"1156","20","RL","NoAlley","IR1","Lvl","Corner","Gtl","Veenker","Norm","1Fam","1Story","5","8",2004,"Gable","Plywood","Plywood","None",0,"Gd","Gd","CBlock","Gd","TA","Gd","ALQ",7.05444965813294,"Unf",7.27100853828099,"TA","Y",7.27100853828099,"Gd","Typ",1,"Fa","Attchd","RFn",528,"TA","TA","Y","None","WD","Normal",12.2922503417712,"TRUE","1970s","FALSE",3,5.30826769740121
"1157","80","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","SLvl","5","8",1999,"Gable","BrkFace","BrkFace","None",0,"TA","Gd","PConc","TA","TA","Gd","ALQ",6.45204895443723,"Unf",7.1066061377273,"Gd","Y",7.14361760270412,"Gd","Typ",1,"Gd","Attchd","RFn",502,"TA","TA","Y","MnPrv","WD","Normal",12.1001564199386,"TRUE","1960s","FALSE",2.5,5.24174701505964
"1158","120","RL","NoAlley","IR1","Lvl","Inside","Gtl","NridgHt","Norm","Twnhs","1Story","7","5",2008,"Gable","VinylSd","VinylSd","Stone",5.11799381241676,"Gd","TA","PConc","Gd","TA","No","GLQ",6.80793494369993,"Unf",7.18159194461187,"Ex","Y",7.18159194461187,"Gd","Typ",1,"Gd","Attchd","RFn",626,"TA","TA","Y","None","WD","Normal",12.3458345879053,"TRUE","2000s","FALSE",3,5.45958551414416
"1159","20","RL","NoAlley","Reg","Lvl","FR2","Gtl","Somerst","Feedr","1Fam","1Story","8","5",2008,"Gable","VinylSd","VinylSd","Stone",5.23110861685459,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",7.36581283720947,"Ex","Y",7.36581283720947,"Gd","Typ",0,"No","Attchd","RFn",830,"TA","TA","Y","None","ConLD","Partial",12.3678853256926,"TRUE","2000s","FALSE",2,3.2188758248682
"1160","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","2Story","6","6",1974,"Hip","HdBoard","HdBoard","BrkFace",5.6021188208797,"Gd","TA","CBlock","TA","TA","No","ALQ",6.09356977004514,"Unf",6.80461452006262,"TA","Y",7.53743003658651,"Gd","Typ",1,"TA","Attchd","RFn",540,"Gd","TA","Y","None","WD","Normal",12.1281111040605,"FALSE","1970s","FALSE",2.5,4.24849524204936
"1161","160","RL","NoAlley","Reg","Lvl","Inside","Gtl","NPkVill","Norm","Twnhs","2Story","6","5",1978,"Gable","Plywood","Brk Cmn","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",5.74300318780948,"Unf",6.75227037614174,"Fa","Y",7.2841348061952,"TA","Typ",1,"TA","Attchd","Unf",440,"TA","TA","Y","None","WD","Normal",11.8913619006905,"FALSE","1970s","FALSE",2.5,3.29583686600433
"1162","20","RL","NoAlley","IR1","Low","CulDSac","Gtl","Crawfor","PosN","1Fam","1Story","6","7",2006,"Hip","HdBoard","HdBoard","BrkFace",4.29045944114839,"Gd","TA","CBlock","TA","TA","No","BLQ",6.59167373200866,"Unf",7.16780918431644,"Ex","Y",7.40306109109009,"Gd","Typ",1,"Gd","Detchd","Unf",924,"TA","TA","Y","None","WD","Normal",12.3194013308372,"TRUE","1950s","FALSE",2,5.78382518232974
"1163","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story","5","5",1968,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Gd","TA","No","BLQ",6.20050917404269,"Unf",6.79682371827486,"Gd","Y",6.79682371827486,"TA","Typ",1,"Po","Attchd","Fin",450,"TA","TA","Y","None","WD","Normal",11.7675676833438,"FALSE","1960s","FALSE",1,0
"1164","90","RL","NoAlley","Reg","Lvl","Inside","Gtl","Sawyer","Feedr","Duplex","SFoyer","4","4",1969,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Av","GLQ",7.08924315502751,"Unf",7.08924315502751,"TA","Y",7.13807303404435,"TA","Typ",0,"No","CarPort","Unf",400,"Fa","TA","Y","None","WD","Alloca",11.5987269436613,"FALSE","1960s","FALSE",3,4.79579054559674
"1165","80","RL","NoAlley","IR1","Lvl","FR2","Gtl","Veenker","Feedr","1Fam","SLvl","5","7",1978,"Gable","Plywood","Plywood","None",0,"TA","TA","PConc","Gd","TA","Gd","ALQ",6.52356230614951,"Rec",7.21597500265147,"Ex","Y",7.26752542782817,"Gd","Typ",1,"TA","Attchd","Unf",588,"TA","TA","Y","None","WD","Normal",12.1756134380455,"FALSE","1970s","FALSE",2.5,5.85507192220243
"1166","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","1Story","7","5",2009,"Gable","VinylSd","VinylSd","Stone",5.59471137960184,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",7.31521838975297,"Ex","Y",7.31521838975297,"Gd","Typ",0,"No","Attchd","RFn",644,"TA","TA","Y","None","New","Partial",12.359523080243,"FALSE","2000s","FALSE",2,4.74493212836325
"1167","20","RL","NoAlley","IR1","Lvl","Corner","Gtl","CollgCr","Norm","1Fam","1Story","8","5",2008,"Gable","VinylSd","VinylSd","Stone",4.29045944114839,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",7.43543801981455,"Ex","Y",7.43543801981455,"Gd","Typ",0,"No","Attchd","RFn",776,"TA","TA","Y","None","WD","Normal",12.410441041518,"FALSE","2000s","FALSE",2,5.26785815906333
"1168","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","Gilbert","RRAn","1Fam","2Story","6","5",2000,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",6.6682282484174,"Unf",6.86693328446188,"Ex","Y",7.42177579364465,"TA","Typ",1,"TA","Attchd","Fin",472,"TA","TA","Y","None","WD","Normal",12.0610468734799,"FALSE","2000s","FALSE",3.5,3.66356164612965
"1169","70","RL","NoAlley","Reg","Lvl","Corner","Gtl","Edwards","Norm","1Fam","2Story","6","7",1986,"Hip","Stucco","Stucco","None",0,"TA","TA","CBlock","TA","TA","No","Rec",6.44094654063292,"Unf",7.028201432058,"Ex","Y",7.65396918047877,"Gd","Typ",2,"TA","Basment","Unf",540,"TA","TA","Y","None","WD","Normal",12.3673407931263,"TRUE","1930s","FALSE",2,4.51085950651685
"1170","60","RL","NoAlley","IR1","Lvl","CulDSac","Gtl","NoRidge","Norm","1Fam","2Story","10","5",1996,"Hip","HdBoard","HdBoard","BrkFace",7.2291138777933,"Gd","Gd","PConc","Ex","TA","Gd","GLQ",7.23561914106675,"Unf",7.56579328242851,"Ex","Y",8.19643681123503,"Gd","Typ",1,"TA","Attchd","Fin",807,"TA","TA","Y","None","WD","Normal",13.3455069287185,"TRUE","1990s","FALSE",4.5,6.08221891037645
"1171","80","RL","NoAlley","Reg","Lvl","Inside","Gtl","Mitchel","Norm","1Fam","SLvl","6","6",1977,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",6.25958146406492,"Unf",7.00033446027523,"TA","Y",7.02019070831193,"TA","Typ",1,"Po","Attchd","Fin",358,"TA","TA","Y","GdPrv","WD","Normal",12.0494188354848,"FALSE","1970s","TRUE",2,5.31811999384422
"1172","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","6","6",1958,"Hip","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",6.49677499018586,"Unf",7.14045304310116,"Ex","Y",7.14045304310116,"TA","Typ",1,"TA","Attchd","RFn",433,"TA","TA","Y","None","WD","Normal",12.0015054797889,"FALSE","1950s","FALSE",2,5.66642668811243
"1173","160","FV","Pave","IR1","Lvl","Inside","Gtl","Somerst","Norm","TwnhsE","2Story","7","5",2007,"Gable","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",6.4393503711001,"Ex","Y",7.13169851046691,"Gd","Typ",0,"No","Detchd","Fin",625,"TA","TA","Y","None","WD","Normal",12.0546681913709,"TRUE","2000s","FALSE",2.5,4.00733318523247
"1174","50","RL","NoAlley","IR1","Bnk","Inside","Gtl","ClearCr","Norm","1Fam","1.5Fin","5","6",1994,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",5.03043792139244,"BLQ",7.37713371283395,"TA","Y",8.03495502450216,"Ex","Maj1",1,"Gd","NoGarage","NoGarage",0,"NoGarage","NoGarage","Y","MnPrv","WD","Normal",12.2085695257288,"TRUE","1940s","FALSE",3,4.81218435537242
"1175","70","RL","NoAlley","IR1","Lvl","Inside","Gtl","Crawfor","Norm","1Fam","2Story","6","8",1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Gd","TA","No","Rec",6.22257626807137,"Unf",6.8596149036542,"TA","Y",7.76046702921342,"TA","Typ",1,"Gd","Detchd","Unf",360,"TA","TA","Y","None","WD","Normal",12.3842188309136,"TRUE","1930s","FALSE",2.5,0
"1176","50","RL","NoAlley","Reg","Lvl","Inside","Gtl","NoRidge","Norm","1Fam","1.5Fin","8","5",2000,"Hip","HdBoard","HdBoard","BrkFace",5.82304589548302,"Gd","TA","PConc","Gd","TA","No","GLQ",6.55250788703459,"Unf",7.42892719480227,"Ex","Y",7.96311205897929,"Gd","Typ",1,"TA","Attchd","Fin",541,"TA","TA","Y","None","WD","Normal",12.5602444592508,"TRUE","1990s","FALSE",2.5,3.52636052461616
"1177","20","RL","NoAlley","IR1","Lvl","CulDSac","Gtl","Mitchel","Norm","1Fam","1Story","5","5",1985,"Gable","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",6.49072353450251,"Unf",6.77650699237218,"TA","Y",6.82871207164168,"TA","Typ",0,"No","Attchd","Unf",264,"TA","TA","Y","MnPrv","WD","Normal",11.6910716503537,"TRUE","1980s","FALSE",2,5.89440283426485
"1178","50","RM","Grvl","Reg","Bnk","Inside","Gtl","OldTown","Artery","1Fam","1.5Fin","6","8",2004,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",6.15060276844628,"Unf",6.70808408385307,"TA","Y",7.11069612297883,"TA","Typ",0,"No","Detchd","Unf",210,"TA","TA","N","None","WD","Normal",11.6526874073454,"TRUE","1920s","FALSE",1,4.76217393479776
"1179","50","RL","NoAlley","IR1","Lvl","FR2","Gtl","Crawfor","Norm","1Fam","1.5Fin","5","6",1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",6.59578051396131,"Ex","Y",7.20340552108309,"TA","Typ",1,"Gd","Detchd","Unf",186,"Fa","TA","Y","None","WD","Normal",11.950535026405,"TRUE","1920s","FALSE",1.5,5.68697535633982
"1180","20","RL","NoAlley","Reg","Lvl","Corner","Gtl","Edwards","Norm","1Fam","1Story","5","5",1954,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","Slab","No","No","No","No",0,"No",0,"Gd","Y",7.02553831463852,"TA","Min2",1,"Gd","NoGarage","NoGarage",0,"NoGarage","NoGarage","N","None","WD","Normal",11.4403547721354,"FALSE","1950s","FALSE",1,5.4249500174814
"1181","60","RL","NoAlley","IR2","Lvl","Corner","Gtl","Timber","Norm","1Fam","2Story","7","5",1991,"Gable","MetalSd","MetalSd","None",0,"TA","TA","Wood","Gd","TA","No","LwQ",7.10414409298753,"Unf",7.10414409298753,"Ex","Y",7.83002808253384,"TA","Typ",0,"No","Attchd","Fin",693,"TA","TA","Y","GdPrv","WD","Normal",12.4292161968444,"TRUE","1990s","FALSE",2.5,0
"1182","120","RM","NoAlley","IR1","HLS","Inside","Mod","Crawfor","Norm","TwnhsE","1Story","8","5",2008,"Hip","CemntBd","CmentBd","Stone",5.23110861685459,"Ex","TA","PConc","Ex","TA","Gd","GLQ",7.3004728142678,"Unf",7.37838371299671,"Ex","Y",7.41034709782102,"Gd","Typ",1,"Gd","Attchd","Fin",482,"TA","TA","Y","None","New","Partial",12.8802918162046,"FALSE","2000s","FALSE",3.5,5.91079664404053
"1183","60","RL","NoAlley","IR1","Lvl","Corner","Gtl","NoRidge","Norm","1Fam","2Story","10","5",1996,"Hip","Wd Sdng","ImStucc","None",0,"Gd","TA","PConc","Ex","TA","Av","GLQ",7.64826303090192,"Unf",7.78197323443438,"Ex","Y",8.40670845824097,"Ex","Typ",2,"TA","Attchd","Fin",813,"TA","TA","Y","MnPrv","WD","Abnorml",13.5211394973617,"FALSE","1990s","TRUE",4.5,5.52146091786225
"1184","30","RL","Grvl","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1Story","5","6",1950,"Hip","Stucco","Stucco","None",0,"TA","TA","BrkTil","TA","TA","No","Rec",6.71174039505618,"Unf",7.02197642307216,"Ex","Y",7.03085747611612,"TA","Typ",1,"Gd","Detchd","Unf",720,"TA","TA","Y","None","WD","Normal",11.6952470217642,"TRUE","1920s","FALSE",2,5.4380793089232
"1185","20","RL","NoAlley","Reg","Lvl","Inside","Mod","Timber","Norm","1Fam","1Story","5","4",1963,"Hip","MetalSd","MetalSd","BrkFace",5.4249500174814,"TA","TA","CBlock","TA","TA","Gd","Rec",7.05617528410041,"Unf",7.36073990305828,"Gd","Y",7.36073990305828,"TA","Typ",2,"TA","2Types","RFn",995,"TA","TA","Y","None","WD","Normal",12.1372583295298,"FALSE","1960s","FALSE",2.5,6.26720054854136
"1186","50","RL","NoAlley","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1.5Fin","5","7",1950,"Gable","AsbShng","AsbShng","None",0,"TA","Gd","BrkTil","TA","TA","No","BLQ",5.97380961186926,"Unf",6.66568371778241,"Gd","Y",7.10824413973154,"TA","Typ",0,"No","Attchd","Unf",392,"TA","TA","Y","None","WD","Normal",11.5607627943844,"TRUE","1920s","FALSE",2,5.46806014113513
"1187","190","RL","NoAlley","IR1","Bnk","Corner","Mod","OldTown","Artery","2fmCon","2Story","3","5",1970,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Fa","TA","Mn","BLQ",6.08904487544685,"Unf",6.88653164253051,"TA","Y",7.43838353004431,"TA","Typ",0,"No","CarPort","Unf",420,"Fa","Fa","Y","None","WD","Abnorml",11.4616321705827,"TRUE","1900s","FALSE",3,4.31748811353631
"1188","20","RL","NoAlley","Reg","Lvl","Corner","Gtl","NoRidge","Norm","1Fam","1Story","8","5",1995,"Gable","ImStucc","ImStucc","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",7.2841348061952,"Unf",7.39326309476384,"Ex","Y",7.39326309476384,"Gd","Typ",1,"Fa","Attchd","RFn",757,"TA","TA","Y","GdPrv","WD","Normal",12.4760997827432,"TRUE","1990s","FALSE",3,5.7268477475872
"1189","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story","7","5",2002,"Gable","VinylSd","VinylSd","BrkFace",4.56434819146784,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",6.72383244082121,"Ex","Y",7.41517510961329,"Gd","Typ",0,"No","Attchd","RFn",493,"TA","TA","Y","None","WD","Normal",12.1807548375459,"FALSE","2000s","FALSE",2.5,5.36129216570943
"1190","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story","7","5",1999,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",6.90274273715859,"Gd","Y",7.49831587076698,"Gd","Typ",1,"TA","Attchd","Fin",442,"TA","TA","Y","None","WD","Normal",12.1495022940418,"FALSE","1990s","FALSE",2.5,5.30330490805908
"1191","190","RL","NoAlley","Reg","Low","Inside","Mod","Mitchel","Norm","2fmCon","1Story","4","4",1975,"Gable","MetalSd","MetalSd","Stone",5.01063529409626,"TA","Gd","CBlock","TA","TA","Av","BLQ",7.05617528410041,"Unf",7.13089883029635,"Ex","Y",7.39203156751459,"TA","Typ",1,"TA","2Types","Fin",1356,"TA","TA","Y","None","WD","Normal",12.0317192583854,"TRUE","1960s","FALSE",2,6.08677472691231
"1192","160","FV","Pave","Reg","Lvl","Inside","Gtl","Somerst","Norm","Twnhs","2Story","8","5",2000,"Gable","MetalSd","MetalSd","BrkFace",6.12468339089421,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",6.65544035036765,"Ex","Y",7.27378631784489,"Gd","Typ",0,"No","Detchd","Unf",492,"TA","TA","Y","None","WD","Normal",12.0668105781967,"TRUE","1990s","FALSE",2.5,5.33271879326537
"1193","50","RM","Grvl","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1.5Fin","5","8",1994,"Gambrel","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","Mn","Unf",0,"Unf",6.55535689181067,"Gd","Y",7.29505641646263,"Gd","Typ",0,"No","Detchd","Unf",250,"TA","Fa","P","GdWo","WD","Normal",11.7360690162844,"TRUE","1920s","FALSE",1,4.44265125649032
"1194","120","RM","NoAlley","Reg","Lvl","FR2","Gtl","Mitchel","Norm","TwnhsE","1Story","6","5",1999,"Hip","VinylSd","VinylSd","BrkFace",6.05443934626937,"TA","TA","PConc","Ex","TA","No","GLQ",6.78445706263764,"Unf",7.11069612297883,"Ex","Y",7.11069612297883,"TA","Typ",0,"No","Attchd","Fin",402,"TA","TA","Y","None","WD","Normal",12.0137007528827,"FALSE","1990s","FALSE",3,5.72031177660741
"1195","60","RL","NoAlley","Reg","Lvl","Corner","Gtl","Sawyer","Norm","1Fam","2Story","6","7",1969,"Gable","HdBoard","HdBoard","Stone",4.969813299576,"TA","TA","CBlock","TA","TA","No","ALQ",5.91889385427315,"Unf",6.49828214947643,"TA","Y",7.21007962817079,"TA","Typ",0,"No","Attchd","Fin",299,"TA","TA","Y","MnPrv","WD","Normal",11.9703503120091,"FALSE","1960s","FALSE",1.5,6.03068526026126
"1196","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story","6","5",2005,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",6.59167373200866,"Ex","Y",7.2841348061952,"Gd","Typ",0,"No","Attchd","Fin",400,"TA","TA","Y","None","WD","Normal",12.0782392740203,"FALSE","2000s","FALSE",2.5,4.8283137373023
"1197","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story","7","5",2006,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",6.77992190747225,"Ex","Y",7.53047999524554,"Gd","Typ",1,"Gd","BuiltIn","Fin",660,"TA","TA","Y","None","New","Partial",12.2977854534534,"FALSE","2000s","FALSE",2.5,4.77068462446567
"1198","75","RM","NoAlley","IR1","Bnk","Corner","Gtl","OldTown","Norm","1Fam","2.5Unf","7","6",1950,"Gable","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",6.70441435496411,"Ex","Y",7.43307534889858,"TA","Typ",1,"Gd","Detchd","Unf",225,"TA","TA","Y","None","ConLw","Normal",11.8775685785581,"TRUE","1910s","FALSE",1,5.80211837537706
"1199","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","7","5",2001,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",7.10085190894405,"Ex","Y",7.10085190894405,"Gd","Typ",0,"No","Attchd","RFn",573,"TA","TA","Y","None","WD","Normal",12.0895388292742,"FALSE","2000s","FALSE",2,5.87773578177964
